fp_id_bright,fp_id_dim,name_bright,name_dim,color_bright,color_dim,qy_bright,qy_dim,delta_qy,seq_identity,d_exp_to_planar_bright,d_exp_to_planar_dim,d_exp_to_planar_delta,d_exp_to_planar_concordant,b_factor_ratio_bright,b_factor_ratio_dim,b_factor_ratio_delta,b_factor_ratio_concordant,n_polar_O2_32_bright,n_polar_O2_32_dim,n_polar_O2_32_delta,n_polar_O2_32_concordant,f_allowed_P_folded_bright,f_allowed_P_folded_dim,f_allowed_P_folded_delta,f_allowed_P_folded_concordant,f_allowed_folded_bright,f_allowed_folded_dim,f_allowed_folded_delta,f_allowed_folded_concordant
avgfp,hyperfolder-yfp,,Hyperfolder YFP,green,yellow,0.79,0.6,0.19000000000000006,0.8991228070175439,11.249983810469484,5.4045296899001665,5.845454120569317,0,0.7525381403790545,0.7434078753146292,0.00913026506442538,0,2.0,2.0,0.0,,0.3472222222222222,0.3055555555555556,0.04166666666666663,0.0,0.01581790123456785,0.0142746913580246,0.0015432098765432497,0.0
avgfp,monomeric-hyperfolder-yfp,,Monomeric hyperfolder YFP,green,yellow,0.79,0.62,0.17000000000000004,0.8903508771929824,11.249983810469484,8.302266327400943,2.9477174830685406,0,0.7525381403790545,0.6614060355781651,0.0911321048008894,0,2.0,3.0,-1.0,0.0,0.3472222222222222,0.2777777777777778,0.06944444444444442,0.0,0.01581790123456785,0.0173611111111111,-0.0015432098765432514,1.0
mturquoise2,avgfp,mTurquoise2,,cyan,green,0.93,0.79,0.14,0.9240506329113924,7.004749838508629,11.249983810469484,-4.245233971960855,1,0.5267100163237356,0.7525381403790545,-0.22582812405531894,1,2.0,2.0,0.0,,0.0555555555555555,0.3472222222222222,-0.29166666666666674,1.0,0.0032793209876543,0.01581790123456785,-0.01253858024691355,1.0
avgfp,mturquoise2_t203y,,,green,cyan,0.79,0.23,0.56,0.9517543859649122,11.249983810469484,4.866948156070746,6.383035654398737,0,0.7525381403790545,0.7031702439128522,0.04936789646620232,0,2.0,2.0,0.0,,0.3472222222222222,0.3055555555555556,0.04166666666666663,0.0,0.01581790123456785,0.0169753086419753,-0.0011574074074074507,1.0
avgfp,mugfp,,muGFP,green,green,0.79,0.45,0.34,0.9267241379310345,11.249983810469484,22.566057794407698,-11.316073983938214,1,0.7525381403790545,0.7168092735655951,0.03572886681345944,0,2.0,2.0,0.0,,0.3472222222222222,0.3055555555555556,0.04166666666666663,0.0,0.01581790123456785,0.0069444444444444,0.008873456790123451,0.0
avgfp,mvenus,,,green,yellow,0.79,0.64,0.15000000000000002,0.9475982532751092,11.249983810469484,8.526985753626517,2.7229980568429664,0,0.7525381403790545,0.6912986019403701,0.06123953843868446,0,2.0,3.0,-1.0,0.0,0.3472222222222222,0.3055555555555556,0.04166666666666663,0.0,0.01581790123456785,0.0162037037037037,-0.0003858024691358493,1.0
avgfp,rsegfp,,,green,green,0.79,0.36,0.43000000000000005,0.9401709401709402,11.249983810469484,41.445106155417264,-30.19512234494778,1,0.7525381403790545,0.7605257949673585,-0.007987654588303972,1,2.0,2.5,-0.5,0.0,0.3472222222222222,0.33333333333333337,0.01388888888888884,0.0,0.01581790123456785,0.01774691358024685,-0.001929012345679,1.0
avgfp,rsegfp2,,rsEGFP2,green,green,0.79,0.3,0.49000000000000005,0.9024390243902439,11.249983810469484,19.4924235670019,-8.242439756532416,1,0.7525381403790545,0.5935189643645874,0.15901917601446713,0,2.0,2.0,0.0,,0.3472222222222222,0.01388888888888885,0.33333333333333337,0.0,0.01581790123456785,0.0032793209876543,0.01253858024691355,0.0
avgfp,rsfolder,,rsFolder,green,green,0.79,0.25,0.54,0.9393939393939394,11.249983810469484,13.608141629658327,-2.3581578191888433,1,0.7525381403790545,0.6870917030197283,0.0654464373593262,0,2.0,2.5,-0.5,0.0,0.3472222222222222,0.4027777777777778,-0.05555555555555558,1.0,0.01581790123456785,0.0256558641975308,-0.009837962962962951,1.0
avgfp,rsfolder2,,,green,unknown,0.79,0.23,0.56,0.9478260869565217,11.249983810469484,6.501292062643084,4.7486917478264,0,0.7525381403790545,0.6152605872730383,0.1372775531060162,0,2.0,2.0,0.0,,0.3472222222222222,0.1111111111111111,0.2361111111111111,0.0,0.01581790123456785,0.003858024691358,0.01195987654320985,0.0
avgfp,scfp3a,,SCFP3A,green,cyan,0.79,0.56,0.22999999999999998,0.956140350877193,11.249983810469484,12.320871193073256,-1.0708873826037717,1,0.7525381403790545,0.6799727340559207,0.0725654063231338,0,2.0,3.0,-1.0,0.0,0.3472222222222222,0.0694444444444444,0.2777777777777778,0.0,0.01581790123456785,0.0048225308641975,0.01099537037037035,0.0
avgfp,sg42,,sg42,green,blue,0.79,0.24,0.55,0.9692982456140351,11.249983810469484,3.6134206786593697,7.636563131810114,0,0.7525381403790545,0.4073786470055031,0.34515949337355145,0,2.0,2.0,0.0,,0.3472222222222222,0.4444444444444444,-0.09722222222222221,1.0,0.01581790123456785,0.0243055555555555,-0.00848765432098765,1.0
avgfp,sg50,,sg50,green,blue,0.79,0.25,0.54,0.9649122807017544,11.249983810469484,3.830023201236357,7.419960609233127,0,0.7525381403790545,0.3852094038984007,0.36732873648065384,0,2.0,2.0,0.0,,0.3472222222222222,0.5138888888888888,-0.16666666666666663,1.0,0.01581790123456785,0.0295138888888888,-0.013695987654320951,1.0
avgfp,superfolder-gfp,,Superfolder GFP,green,green,0.79,0.65,0.14,0.9519650655021834,11.249983810469484,6.497055033161314,4.75292877730817,0,0.7525381403790545,0.7777057067523352,-0.02516756637328066,1,2.0,2.0,0.0,,0.3472222222222222,0.4027777777777778,-0.05555555555555558,1.0,0.01581790123456785,0.01678240740740735,-0.0009645061728395,1.0
avgfp,usgfp,,usGFP,green,green,0.79,0.45,0.34,0.9152542372881356,11.249983810469484,9.993402015243028,1.256581795226456,0,0.7525381403790545,0.7710822140299445,-0.018544073650889947,1,2.0,2.0,0.0,,0.3472222222222222,0.4444444444444444,-0.09722222222222221,1.0,0.01581790123456785,0.0204475308641975,-0.00462962962962965,1.0
avgfp,venus,,Venus,green,yellow,0.79,0.57,0.22000000000000008,0.9519650655021834,11.249983810469484,0.8793968677909777,10.370586942678505,0,0.7525381403790545,0.7451504322657746,0.007387708113279934,0,2.0,3.0,-1.0,0.0,0.3472222222222222,0.25,0.09722222222222221,0.0,0.01581790123456785,0.0069444444444444,0.008873456790123451,0.0
mazamigreen,azamigreen,mAzamiGreen,,green,green,0.81,0.67,0.14,0.9230769230769231,43.27784855000455,7.801487427591534,35.47636112241302,0,0.8731432052992834,0.6608498550099813,0.21229335028930207,0,2.0,2.0,0.0,,0.3333333333333333,0.3055555555555556,0.027777777777777735,0.0,0.013503086419753,0.0088734567901234,0.0046296296296296,0.0
cerulean,bruslee,Cerulean,,green,unknown,0.62,0.3,0.32,0.9519650655021834,8.100436999915278,16.98092898591453,-8.880491985999253,1,0.627796711509066,0.7493083189087257,-0.12151160739965972,1,2.0,1.0,1.0,1.0,0.0694444444444444,0.3333333333333333,-0.2638888888888889,1.0,0.0050154320987654,0.0266203703703703,-0.021604938271604902,1.0
bruslee,cgfp,,,unknown,green,0.3,0.14,0.15999999999999998,0.9694323144104804,16.98092898591453,9.342588715115529,7.638340270799002,0,0.7493083189087257,0.6988063232222229,0.05050199568650282,0,1.0,2.0,-1.0,0.0,0.3333333333333333,0.4444444444444444,-0.1111111111111111,1.0,0.0266203703703703,0.011574074074074,0.0150462962962963,0.0
citrine,bruslee,Citrine,,green,unknown,0.76,0.3,0.46,0.9523809523809523,9.364083747271575,16.98092898591453,-7.616845238642956,1,0.7802852038086517,0.7493083189087257,0.030976884899926005,0,3.0,1.0,2.0,1.0,0.2777777777777778,0.3333333333333333,-0.055555555555555525,1.0,0.0150462962962962,0.0266203703703703,-0.011574074074074101,1.0
clover,bruslee,Clover,,green,unknown,0.76,0.3,0.46,0.9148936170212766,0.7519607804550592,16.98092898591453,-16.228968205459473,1,0.90010635375153,0.7493083189087257,0.1507980348428043,0,1.0,1.0,0.0,,0.25,0.3333333333333333,-0.08333333333333331,1.0,0.0088734567901234,0.0266203703703703,-0.017746913580246902,1.0
cypet,bruslee,,,cyan,unknown,0.51,0.3,0.21000000000000002,0.923728813559322,3.6406920303805146,16.98092898591453,-13.340236955534017,1,0.627677365010112,0.7493083189087257,-0.12163095389861378,1,2.0,1.0,1.0,1.0,0.0833333333333333,0.3333333333333333,-0.25,1.0,0.0052083333333333,0.0266203703703703,-0.021412037037037,1.0
bruslee,degfp1,,deGFP1,unknown,green,0.3,0.16,0.13999999999999999,0.9519650655021834,16.98092898591453,2.1368284572272898,14.84410052868724,0,0.7493083189087257,0.8080535526050578,-0.05874523369633211,1,1.0,2.0,-1.0,0.0,0.3333333333333333,0.45833333333333337,-0.12500000000000006,1.0,0.0266203703703703,0.028742283950617252,-0.0021219135802469508,1.0
dreiklang,bruslee,Dreiklang,,unknown,unknown,0.41,0.3,0.10999999999999999,0.9282700421940928,16.7490962283188,16.98092898591453,-0.23183275759573263,1,0.659482275296899,0.7493083189087257,-0.08982604361182678,1,1.5,1.0,0.5,1.0,0.1388888888888889,0.3333333333333333,-0.19444444444444442,1.0,0.00906635802469135,0.0266203703703703,-0.01755401234567895,1.0
ecfp,bruslee,ECFP,,cyan,unknown,0.4,0.3,0.10000000000000003,0.9606986899563319,9.530923659697276,16.98092898591453,-7.450005326217255,1,0.7488417886909549,0.7493083189087257,-0.00046653021777087744,1,2.0,1.0,1.0,1.0,0.0833333333333333,0.3333333333333333,-0.25,1.0,0.0065586419753086,0.0266203703703703,-0.0200617283950617,1.0
egfp,bruslee,EGFP,,green,unknown,0.6,0.3,0.3,0.9781659388646288,11.596014753988934,16.98092898591453,-5.384914231925597,1,0.6758524026014057,0.7493083189087257,-0.07345591630732007,1,2.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.0,,0.0131172839506172,0.0266203703703703,-0.013503086419753101,1.0
eyfp,bruslee,,,yellow,unknown,0.67,0.3,0.37000000000000005,0.9694323144104804,11.854226195681232,16.98092898591453,-5.126702790233299,1,0.7351667299359395,0.7493083189087257,-0.014141588972786279,1,2.0,1.0,1.0,1.0,0.06944444444444445,0.3333333333333333,-0.26388888888888884,1.0,0.0046296296296296,0.0266203703703703,-0.0219907407407407,1.0
fold6,bruslee,FOLD6,,unknown,unknown,0.73,0.3,0.43,0.9039301310043668,1.9354302350272203,16.98092898591453,-15.04549875088731,1,0.6889564715028728,0.7493083189087257,-0.060351847405852976,1,3.0,1.0,2.0,1.0,0.3333333333333333,0.3333333333333333,0.0,,0.0119598765432098,0.0266203703703703,-0.014660493827160502,1.0
folding-reporter-gfp,bruslee,Folding Reporter GFP,,green,unknown,0.72,0.3,0.42,0.9606986899563319,7.495070459028669,16.98092898591453,-9.485858526885862,1,0.7385325706492639,0.7493083189087257,-0.010775748259461815,1,2.0,1.0,1.0,1.0,0.3888888888888889,0.3333333333333333,0.05555555555555558,0.0,0.0177469135802469,0.0266203703703703,-0.008873456790123403,1.0
gfp-s65t,bruslee,GFP (S65T),,green,unknown,0.64,0.3,0.34,0.9650655021834061,5.287329200302435,16.98092898591453,-11.693599785612097,1,0.6731338343182883,0.7493083189087257,-0.07617448459043741,1,2.0,1.0,1.0,1.0,0.3611111111111111,0.3333333333333333,0.02777777777777779,0.0,0.015432098765432,0.0266203703703703,-0.0111882716049383,1.0
gfpmut2,bruslee,,,green,unknown,0.73,0.3,0.43,0.9527896995708155,4.965202373941669,16.98092898591453,-12.015726611972863,1,0.7013983100813879,0.7493083189087257,-0.04791000882733787,1,2.0,1.0,1.0,1.0,0.4166666666666667,0.3333333333333333,0.08333333333333337,0.0,0.0165895061728395,0.0266203703703703,-0.010030864197530801,1.0
hyperfolder-yfp,bruslee,Hyperfolder YFP,,yellow,unknown,0.6,0.3,0.3,0.8951965065502183,5.4045296899001665,16.98092898591453,-11.576399296014365,1,0.7434078753146292,0.7493083189087257,-0.005900443594096583,1,2.0,1.0,1.0,1.0,0.3055555555555556,0.3333333333333333,-0.027777777777777735,1.0,0.0142746913580246,0.0266203703703703,-0.012345679012345701,1.0
mcerulean3,bruslee,mCerulean3,,cyan,unknown,0.87,0.3,0.5700000000000001,0.9194915254237288,3.160847638098579,16.98092898591453,-13.820081347815952,1,0.6393318841703642,0.7493083189087257,-0.1099764347383615,1,2.0,1.0,1.0,1.0,0.0694444444444444,0.3333333333333333,-0.2638888888888889,1.0,0.0042438271604938,0.0266203703703703,-0.0223765432098765,1.0
monomeric-hyperfolder-yfp,bruslee,Monomeric hyperfolder YFP,,yellow,unknown,0.62,0.3,0.32,0.8864628820960698,8.302266327400943,16.98092898591453,-8.678662658513588,1,0.6614060355781651,0.7493083189087257,-0.0879022833305606,1,3.0,1.0,2.0,1.0,0.2777777777777778,0.3333333333333333,-0.055555555555555525,1.0,0.0173611111111111,0.0266203703703703,-0.0092592592592592,1.0
mturquoise,bruslee,mTurquoise,,cyan,unknown,0.84,0.3,0.54,0.9432314410480349,7.071648546320366,16.98092898591453,-9.909280439594164,1,0.5993911980927238,0.7493083189087257,-0.14991712081600195,1,2.0,1.0,1.0,1.0,0.0694444444444444,0.3333333333333333,-0.2638888888888889,1.0,0.0046296296296296,0.0266203703703703,-0.0219907407407407,1.0
mturquoise2,bruslee,mTurquoise2,,cyan,unknown,0.93,0.3,0.6300000000000001,0.9324894514767933,7.004749838508629,16.98092898591453,-9.976179147405901,1,0.5267100163237356,0.7493083189087257,-0.22259830258499014,1,2.0,1.0,1.0,1.0,0.0555555555555555,0.3333333333333333,-0.2777777777777778,1.0,0.0032793209876543,0.0266203703703703,-0.023341049382716,1.0
mugfp,bruslee,muGFP,,green,unknown,0.45,0.3,0.15000000000000002,0.9224137931034483,22.566057794407698,16.98092898591453,5.585128808493167,0,0.7168092735655951,0.7493083189087257,-0.03249904534313064,1,2.0,1.0,1.0,1.0,0.3055555555555556,0.3333333333333333,-0.027777777777777735,1.0,0.0069444444444444,0.0266203703703703,-0.019675925925925902,1.0
mvenus,bruslee,,,yellow,unknown,0.64,0.3,0.34,0.9519650655021834,8.526985753626517,16.98092898591453,-8.453943232288013,1,0.6912986019403701,0.7493083189087257,-0.05800971696835566,1,3.0,1.0,2.0,1.0,0.3055555555555556,0.3333333333333333,-0.027777777777777735,1.0,0.0162037037037037,0.0266203703703703,-0.010416666666666602,1.0
nowgfp,bruslee,,,orange,unknown,0.76,0.3,0.46,0.9039301310043668,7.728564013110208,16.98092898591453,-9.252364972804322,1,0.8767669888870082,0.7493083189087257,0.12745866997828248,0,2.0,1.0,1.0,1.0,0.0833333333333333,0.3333333333333333,-0.25,1.0,0.0086805555555555,0.0266203703703703,-0.0179398148148148,1.0
scfp3a,bruslee,SCFP3A,,cyan,unknown,0.56,0.3,0.26000000000000006,0.9519650655021834,12.320871193073256,16.98092898591453,-4.660057792841275,1,0.6799727340559207,0.7493083189087257,-0.069335584852805,1,3.0,1.0,2.0,1.0,0.0694444444444444,0.3333333333333333,-0.2638888888888889,1.0,0.0048225308641975,0.0266203703703703,-0.0217978395061728,1.0
sg11,bruslee,sg11,,green,unknown,0.84,0.3,0.54,0.9650655021834061,0.8391876723508233,16.98092898591453,-16.141741313563706,1,0.3423159871143031,0.7493083189087257,-0.4069923317944226,1,1.0,1.0,0.0,,0.4166666666666667,0.3333333333333333,0.08333333333333337,0.0,0.0142746913580246,0.0266203703703703,-0.012345679012345701,1.0
sg12,bruslee,sg12,,green,unknown,0.85,0.3,0.55,0.9519650655021834,0.680750842716183,16.98092898591453,-16.300178143198348,1,0.3635704715165737,0.7493083189087257,-0.38573784739215206,1,3.0,1.0,2.0,1.0,0.2777777777777778,0.3333333333333333,-0.055555555555555525,1.0,0.0084876543209876,0.0266203703703703,-0.0181327160493827,1.0
sg25,bruslee,sg25,,green,unknown,0.76,0.3,0.46,0.9475982532751092,2.122942579049703,16.98092898591453,-14.857986406864828,1,0.7579695700518932,0.7493083189087257,0.008661251143167514,0,2.0,1.0,1.0,1.0,0.2777777777777778,0.3333333333333333,-0.055555555555555525,1.0,0.0173611111111111,0.0266203703703703,-0.0092592592592592,1.0
shardonnay,bruslee,SHardonnay,,yellow,unknown,0.75,0.3,0.45,0.9652173913043478,9.484217162741292,16.98092898591453,-7.496711823173239,1,0.7154842955330971,0.7493083189087257,-0.03382402337562862,1,2.0,1.0,1.0,1.0,0.3055555555555556,0.3333333333333333,-0.027777777777777735,1.0,0.011574074074074,0.0266203703703703,-0.0150462962962963,1.0
superfolder-gfp,bruslee,Superfolder GFP,,green,unknown,0.65,0.3,0.35000000000000003,0.9432314410480349,6.497055033161314,16.98092898591453,-10.483873952753218,1,0.7777057067523352,0.7493083189087257,0.028397387843609456,0,2.0,1.0,1.0,1.0,0.4027777777777778,0.3333333333333333,0.06944444444444448,0.0,0.01678240740740735,0.0266203703703703,-0.009837962962962951,1.0
turquoise-gl,bruslee,Turquoise-GL,,cyan,unknown,0.82,0.3,0.52,0.9475982532751092,9.058769740879038,16.98092898591453,-7.922159245035493,1,0.5904691571252658,0.7493083189087257,-0.15883916178345991,1,2.5,1.0,1.5,1.0,0.0694444444444444,0.3333333333333333,-0.2638888888888889,1.0,0.00414737654320985,0.0266203703703703,-0.02247299382716045,1.0
usgfp,bruslee,usGFP,,green,unknown,0.45,0.3,0.15000000000000002,0.9152542372881356,9.993402015243028,16.98092898591453,-6.987526970671503,1,0.7710822140299445,0.7493083189087257,0.021773895121218745,0,2.0,1.0,1.0,1.0,0.4444444444444444,0.3333333333333333,0.1111111111111111,0.0,0.0204475308641975,0.0266203703703703,-0.006172839506172801,1.0
venus,bruslee,Venus,,yellow,unknown,0.57,0.3,0.26999999999999996,0.9563318777292577,0.8793968677909777,16.98092898591453,-16.101532118123554,1,0.7451504322657746,0.7493083189087257,-0.004157886642951136,1,3.0,1.0,2.0,1.0,0.25,0.3333333333333333,-0.08333333333333331,1.0,0.0069444444444444,0.0266203703703703,-0.019675925925925902,1.0
wascfp,bruslee,WasCFP,,cyan,unknown,0.85,0.3,0.55,0.9475982532751092,8.95642589697827,16.98092898591453,-8.02450308893626,1,0.9870295237928056,0.7493083189087257,0.23772120488407988,0,1.0,1.0,0.0,,0.0,0.3333333333333333,-0.3333333333333333,1.0,0.0,0.0266203703703703,-0.0266203703703703,1.0
cerulean,cgfp,Cerulean,,green,green,0.62,0.14,0.48,0.956140350877193,8.100436999915278,9.342588715115529,-1.2421517152002508,1,0.627796711509066,0.6988063232222229,-0.0710096117131569,1,2.0,2.0,0.0,,0.0694444444444444,0.4444444444444444,-0.375,1.0,0.0050154320987654,0.011574074074074,-0.006558641975308601,1.0
citrine,cerulean,Citrine,Cerulean,green,green,0.76,0.62,0.14,0.9437229437229437,9.364083747271575,8.100436999915278,1.2636467473562973,0,0.7802852038086517,0.627796711509066,0.15248849229958572,0,3.0,2.0,1.0,1.0,0.2777777777777778,0.0694444444444444,0.20833333333333337,0.0,0.0150462962962962,0.0050154320987654,0.010030864197530801,0.0
clover,cerulean,Clover,Cerulean,green,green,0.76,0.62,0.14,0.9106382978723404,0.7519607804550592,8.100436999915278,-7.348476219460219,1,0.90010635375153,0.627796711509066,0.272309642242464,0,1.0,2.0,-1.0,0.0,0.25,0.0694444444444444,0.18055555555555558,0.0,0.0088734567901234,0.0050154320987654,0.003858024691358001,0.0
cerulean,cypet,Cerulean,,green,cyan,0.62,0.51,0.10999999999999999,0.9194915254237288,8.100436999915278,3.6406920303805146,4.459744969534763,0,0.627796711509066,0.627677365010112,0.0001193464989540649,0,2.0,2.0,0.0,,0.0694444444444444,0.0833333333333333,-0.013888888888888895,1.0,0.0050154320987654,0.0052083333333333,-0.00019290123456790036,1.0
cerulean,degfp1,Cerulean,deGFP1,green,green,0.62,0.16,0.45999999999999996,0.9515418502202643,8.100436999915278,2.1368284572272898,5.963608542687988,0,0.627796711509066,0.8080535526050578,-0.18025684109599183,1,2.0,2.0,0.0,,0.0694444444444444,0.45833333333333337,-0.38888888888888895,1.0,0.0050154320987654,0.028742283950617252,-0.023726851851851853,1.0
cerulean,dreiklang,Cerulean,Dreiklang,green,unknown,0.62,0.41,0.21000000000000002,0.9113924050632911,8.100436999915278,16.7490962283188,-8.64865922840352,1,0.627796711509066,0.659482275296899,-0.03168556378783294,1,2.0,1.5,0.5,1.0,0.0694444444444444,0.1388888888888889,-0.06944444444444449,1.0,0.0050154320987654,0.00906635802469135,-0.00405092592592595,1.0
cerulean,ecfp,Cerulean,ECFP,green,cyan,0.62,0.4,0.21999999999999997,0.9691629955947136,8.100436999915278,9.530923659697276,-1.430486659781998,1,0.627796711509066,0.7488417886909549,-0.12104507718188884,1,2.0,2.0,0.0,,0.0694444444444444,0.0833333333333333,-0.013888888888888895,1.0,0.0050154320987654,0.0065586419753086,-0.0015432098765432002,1.0
fold6,cerulean,FOLD6,Cerulean,unknown,green,0.73,0.62,0.10999999999999999,0.9082969432314411,1.9354302350272203,8.100436999915278,-6.165006764888058,1,0.6889564715028728,0.627796711509066,0.06115975999380674,0,3.0,2.0,1.0,1.0,0.3333333333333333,0.0694444444444444,0.2638888888888889,0.0,0.0119598765432098,0.0050154320987654,0.0069444444444444,0.0
gfpmut2,cerulean,,Cerulean,green,green,0.73,0.62,0.10999999999999999,0.9399141630901288,4.965202373941669,8.100436999915278,-3.1352346259736086,1,0.7013983100813879,0.627796711509066,0.07360159857232185,0,2.0,2.0,0.0,,0.4166666666666667,0.0694444444444444,0.34722222222222227,0.0,0.0165895061728395,0.0050154320987654,0.011574074074074101,0.0
cerulean,gfpmut3,Cerulean,,green,green,0.62,0.39,0.22999999999999998,0.9606986899563319,8.100436999915278,6.738755906993163,1.3616810929221153,0,0.627796711509066,0.7940009563338566,-0.16620424482479057,1,2.0,2.0,0.0,,0.0694444444444444,0.3472222222222222,-0.2777777777777778,1.0,0.0050154320987654,0.01581790123456785,-0.010802469135802451,1.0
